id,thedate,comp_name,comp_code,open,low,high,lastDone,chg,chgPercent,vol,buy,sell
3227,26-Feb-19,PRICEWORTH INTERNATIONAL BHD,PWORTH,0.045,0.04,0.045,0.045,0,0,"45,847","0.040 / 872,195","0.045 / 1,951"
3228,26-Feb-19,POWER ROOT BERHAD,PWROOT,1.43,1.41,1.44,1.42,-0.02,-1.39,"1,728",1.410 / 150,1.470 / 95
3229,26-Feb-19,POWER ROOT BERHAD - WARRANTS 2018/2023,PWROOT-WA,0.285,0.285,0.285,0.285,-0.02,-6.56,23,0.285 / 202,0.305 / 20
3230,26-Feb-19,QES GROUP BERHAD,QES,0.26,0.24,0.26,0.25,-0.01,-3.85,"106,592","0.245 / 12,619","0.250 / 12,051"
3231,26-Feb-19,QL RESOURCES BHD,QL,6.99,6.88,6.99,6.95,0.03,0.43,"6,088",6.900 / 28,"6.950 / 1,665"
3232,26-Feb-19,QL-CL: CW QL RESOURCES BERHAD (RHB),QL-CL,-,-,-,0.06,0,0,0,0.000 / 0,0.090 / 700
3233,26-Feb-19,QL-CM: CW QL RESOURCES BERHAD (MACQ),QL-CM,-,-,-,0.075,0,0,0,0.000 / 0,0.000 / 0
3234,26-Feb-19,QUALITY CONCRETE HOLDINGS BHD,QUALITY,-,-,-,0.815,0,0,0,0.750 / 25,0.920 / 20
3235,26-Feb-19,RALCO CORPORATION BHD,RALCO,-,-,-,0.19,0,0,0,0.205 / 960,0.280 / 200
3236,26-Feb-19,RALCO CORP BHD-WARRANTS 09/19,RALCO-WB,-,-,-,0.025,0,0,0,"0.005 / 3,200",0.025 / 496
3237,26-Feb-19,RANHILL HOLDINGS BERHAD,RANHILL,1.37,1.34,1.39,1.36,-0.01,-0.73,"10,003",1.360 / 51,1.380 / 50
3238,26-Feb-19,RAPID SYNERGY BHD,RAPID,5.65,5.61,5.78,5.69,-0.01,-0.18,"15,172",5.640 / 132,5.690 / 120
3239,26-Feb-19,RCE CAPITAL BHD,RCECAP,1.65,1.64,1.66,1.65,0,0,"2,298",1.640 / 721,1.650 / 6
3240,26-Feb-19,REACH ENERGY BHD,REACH,0.325,0.295,0.325,0.3,-0.025,-7.69,"68,584","0.295 / 4,397",0.300 / 146
3241,26-Feb-19,REACH ENERGY BHD-WARRANTS A 14/22,REACH-WA,0.07,0.065,0.075,0.065,-0.01,-13.33,"135,875","0.065 / 102,677","0.070 / 10,745"
3242,26-Feb-19,RED IDEAS HOLDINGS BERHAD,REDIDEA,-,-,-,0.28,0,0,0,0.270 / 300,"0.380 / 1,000"
3243,26-Feb-19,REDTONE INTERNATIONAL BHD,REDTONE,0.21,0.21,0.215,0.21,-0.005,-2.33,"4,361",0.210 / 599,"0.220 / 1,520"
3244,26-Feb-19,REDTONE INTL - ICULS 2010/2020,REDTONE-LA,-,-,-,0.13,0,0,0,0.075 / 133,0.110 / 602
3245,26-Feb-19,RESINTECH BHD,RESINTC,-,-,-,0.325,0,0,0,0.295 / 500,0.330 / 60
3246,26-Feb-19,REV ASIA BERHAD,REV,0.2,0.2,0.205,0.205,-0.005,-2.38,"1,425",0.200 / 550,0.205 / 95
3247,26-Feb-19,REVENUE GROUP BERHAD,REVENUE,1.3,1.24,1.3,1.24,-0.08,-6.06,"25,191",1.240 / 52,1.250 / 102
3248,26-Feb-19,REVENUE GROUP BERHAD - WARRANTS 2019/2024,REVENUE-WA,0.46,0.43,0.46,0.435,-0.04,-8.42,"70,298","0.430 / 7,011","0.435 / 1,825"
3249,26-Feb-19,REX INDUSTRY BHD,REX,-,-,-,0.415,0,0,0,0.365 / 125,0.405 / 200
3250,26-Feb-19,REXIT BHD,REXIT,0.61,0.61,0.635,0.63,0.03,5,210,0.610 / 330,0.630 / 69
3251,26-Feb-19,RGB INTERNATIONAL BHD,RGB,0.24,0.23,0.24,0.235,-0.005,-2.08,"31,120","0.230 / 16,609","0.235 / 2,774"
3252,26-Feb-19,RGT BERHAD,RGTBHD,0.22,0.2,0.22,0.21,-0.005,-2.33,"74,032","0.205 / 1,448","0.210 / 7,334"
3253,26-Feb-19,RGT BERHAD - WARRANTS 2018/2023,RGTBHD-WB,0.14,0.12,0.14,0.125,-0.015,-10.71,"30,181","0.120 / 2,300",0.125 / 467
3254,26-Feb-19,RADIANT GLOBALTECH BERHAD,RGTECH,0.25,0.245,0.255,0.245,-0.01,-3.92,"5,302","0.245 / 8,146","0.250 / 2,410"
3255,26-Feb-19,RHB BANK BERHAD,RHBBANK,5.6,5.58,5.61,5.59,0,0,"28,195",5.530 / 30,"5.590 / 6,109"
3256,26-Feb-19,RHBBANK-C8: CW RHB BANK BERHAD (CIMB),RHBBANK-C8,-,-,-,0.095,0,0,0,0.000 / 0,0.000 / 0
3257,26-Feb-19,RHBBANKC10: CW RHB BANK BERHAD (MIBB),RHBBANKC10,-,-,-,0.09,0,0,0,0.000 / 0,0.000 / 0
3258,26-Feb-19,RHBBANKC11: CW RHB BANK BERHAD (AM),RHBBANKC11,-,-,-,0.08,0,0,0,0.000 / 0,0.000 / 0
3259,26-Feb-19,RHBBANKC12: CW RHB BANK BERHAD (MACQ),RHBBANKC12,-,-,-,0.1,0,0,0,0.000 / 0,0.000 / 0
3260,26-Feb-19,RHONE MA HOLDINGS BERHAD,RHONEMA,0.74,0.74,0.75,0.75,0.01,1.35,49,0.730 / 200,0.750 / 10
3261,26-Feb-19,ROHAS TECNIC BERHAD,ROHAS,0.65,0.635,0.65,0.635,-0.02,-3.05,"2,352",0.635 / 76,0.640 / 149
3262,26-Feb-19,RIMBUNAN SAWIT BHD,RSAWIT,0.205,0.2,0.205,0.205,0,0,"12,250","0.200 / 1,050","0.205 / 3,120"
3263,26-Feb-19,RED SENA BERHAD,RSENA,-,-,-,0.505,0,0,0,0.000 / 0,0.000 / 0
3264,26-Feb-19,RUBBEREX CORPORATION (M) BHD,RUBEREX,0.46,0.435,0.46,0.46,0,0,"1,439",0.440 / 669,0.465 / 400
3265,26-Feb-19,RIVERVIEW RUBBER ESTATES BHD,RVIEW,-,-,-,3.05,0,0,0,3.030 / 10,3.200 / 41
3266,26-Feb-19,SOUTHERN ACIDS (M) BHD,SAB,-,-,-,3.78,0,0,0,3.730 / 60,3.970 / 240
3267,26-Feb-19,SALCON BHD,SALCON,0.25,0.245,0.25,0.245,-0.01,-3.92,"8,867",0.245 / 851,"0.250 / 2,710"
3268,26-Feb-19,SALCON BERHAD - WARRANTS B 2018/2025,SALCON-WB,0.075,0.07,0.08,0.08,0,0,"5,683","0.070 / 17,640","0.080 / 19,392"
3269,26-Feb-19,SALUTICA BERHAD,SALUTE,0.385,0.37,0.395,0.37,-0.035,-8.64,"47,963",0.370 / 701,0.380 / 190
3270,26-Feb-19,SAM ENGINEERING & EQUIPMENT,SAM,8.05,7.96,8.05,8,-0.02,-0.25,855,8.000 / 30,8.030 / 25
3271,26-Feb-19,SAMCHEM HOLDINGS BERHAD,SAMCHEM,0.66,0.64,0.66,0.64,-0.01,-1.54,"4,495",0.640 / 419,0.645 / 18
3272,26-Feb-19,SANBUMI HOLDINGS BHD,SANBUMI,0.32,0.32,0.325,0.32,0,0,"10,444","0.320 / 2,561","0.325 / 1,300"
3273,26-Feb-19,SANDS-C9: CW SANDS CHINA LIMITED (RHB),SANDS-C9,-,-,-,0.115,0,0,0,0.000 / 0,0.000 / 0
3274,26-Feb-19,SANICHI TECHNOLOGY BHD,SANICHI,0.055,0.055,0.06,0.055,0,0,"4,752","0.055 / 131,436","0.060 / 44,364"
3275,26-Feb-19,SANICHI TECHNOLOGY BERHAD - WARRANTS C 14/19,SANICHI-WC,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 12,896"
3276,26-Feb-19,SANICHI TECHNOLOGY BERHAD - WARRANTS D 2016/2019,SANICHI-WD,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 10,142"
3277,26-Feb-19,SANICHI TECHNOLOGY BERHAD - WARRANTS E 2018/2021,SANICHI-WE,0.015,0.015,0.015,0.015,0,0,233,"0.015 / 289,417","0.020 / 53,287"
3278,26-Feb-19,SAPURA INDUSTRIAL BHD,SAPIND,0.755,0.755,0.755,0.755,-0.005,-0.66,50,0.715 / 50,0.755 / 42
3279,26-Feb-19,SAPURA ENERGY BERHAD,SAPNRG,0.32,0.305,0.325,0.305,-0.015,-4.69,"1,464,074","0.305 / 271,832","0.310 / 111,936"
3280,26-Feb-19,SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,SAPNRG-PA,0.385,0.385,0.385,0.385,0,0,266,0.385 / 98,0.390 / 150
3281,26-Feb-19,SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,SAPNRG-WA,0.105,0.1,0.11,0.1,-0.005,-4.76,"438,125","0.100 / 211,800","0.105 / 132,770"
3282,26-Feb-19,SAPNRGC68: CW SAPURA ENERGY BERHAD (RHB),SAPNRGC68,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 47,972"
3283,26-Feb-19,SAPNRGC69: CW SAPURA ENERGY BERHAD (MACQ),SAPNRGC69,-,-,-,0.01,0,0,0,"0.005 / 3,000",0.015 / 500
3284,26-Feb-19,SAPNRGC70: CW SAPURA ENERGY BERHAD (MIBB),SAPNRGC70,-,-,-,0.06,0,0,0,0.000 / 0,0.000 / 0
3285,26-Feb-19,SAPNRGC71: CW SAPURA ENERGY BERHAD (KIBB),SAPNRGC71,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
3286,26-Feb-19,SAPNRGC72: CW SAPURA ENERGY BERHAD (MACQ),SAPNRGC72,0.02,0.01,0.02,0.01,0.005,100,21,0.005 / 509,0.010 / 472
3287,26-Feb-19,SAPNRGC73: CW SAPURA ENERGY BERHAD (MACQ),SAPNRGC73,0.03,0.03,0.03,0.03,-0.005,-14.29,"6,333","0.025 / 27,999","0.030 / 1,333"
3288,26-Feb-19,SAPNRGC74: CW SAPURA ENERGY BERHAD (KIBB),SAPNRGC74,0.03,0.03,0.03,0.03,-0.005,-14.29,250,"0.025 / 30,900","0.040 / 1,100"
3289,26-Feb-19,SAPNRGC75: CW SAPURA ENERGY BERHAD (KIBB),SAPNRGC75,0.08,0.075,0.08,0.075,-0.01,-11.76,"50,301","0.075 / 20,000","0.085 / 1,000"
3290,26-Feb-19,SAPURA RESOURCES BHD,SAPRES,-,-,-,0.68,0,0,0,0.630 / 35,0.680 / 55
3291,26-Feb-19,SASBADI HOLDINGS BHD,SASBADI,0.23,0.22,0.23,0.22,-0.005,-2.22,"11,549","0.220 / 5,604","0.225 / 11,892"
3292,26-Feb-19,SAUDEE GROUP BERHAD,SAUDEE,0.3,0.3,0.3,0.3,-0.01,-3.23,300,"0.300 / 1,030",0.315 / 100
3293,26-Feb-19,SAUDEE GROUP BERHAD - WARRANTS 2016/2021,SAUDEE-WA,0.115,0.115,0.115,0.115,0,0,1,0.115 / 99,0.120 / 200
3294,26-Feb-19,SUNGEI BAGAN RUBBER CO (M) BHD,SBAGAN,-,-,-,2.97,0,0,0,2.950 / 53,3.000 / 50
3295,26-Feb-19,SBC CORPORATION BHD,SBCCORP,-,-,-,0.51,0,0,0,0.475 / 50,0.500 / 270
3296,26-Feb-19,SARAWAK CABLE BERHAD,SCABLE,0.275,0.26,0.275,0.265,-0.01,-3.64,"1,475",0.265 / 100,0.270 / 10
3297,26-Feb-19,SC ESTATE BUILDER BERHAD,SCBUILD,-,-,-,0.02,0,0,0,"0.020 / 105,148","0.025 / 5,030"
3298,26-Feb-19,SC ESTATE BUILDER BERHAD - WARRANTS B 2014/2019,SCBUILD-WB,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 19,890"
3299,26-Feb-19,SCC HOLDINGS BERHAD,SCC,0.51,0.505,0.525,0.51,-0.02,-3.77,796,0.510 / 99,0.520 / 40
3300,26-Feb-19,SCGM BHD,SCGM,1.23,1.19,1.23,1.19,-0.04,-3.25,"1,415",1.190 / 228,1.200 / 197
3301,26-Feb-19,SCGM BERHAD - WARRANTS A,SCGM-WA,-,-,-,0.09,0,0,0,0.080 / 200,0.100 / 4
3302,26-Feb-19,SCH GROUP BERHAD,SCH,0.14,0.14,0.14,0.14,-0.005,-3.45,"3,661","0.135 / 5,450","0.140 / 1,488"
3303,26-Feb-19,SCH GROUP BERHAD - WARRANTS 2016/2021,SCH-WA,0.045,0.045,0.045,0.045,-0.005,-10,"8,000",0.045 / 100,"0.050 / 10,749"
3304,26-Feb-19,SARAWAK CONSOLIDATED IND BHD,SCIB,-,-,-,0.5,0,0,0,0.465 / 110,0.500 / 8
3305,26-Feb-19,SCICOM (MSC) BHD,SCICOM,1.35,1.3,1.35,1.3,-0.05,-3.7,"1,682",1.250 / 50,1.300 / 3
3306,26-Feb-19,SCIENTEX BERHAD,SCIENTX,8.83,8.78,8.83,8.8,0.02,0.23,"1,147",8.770 / 20,8.800 / 123
3307,26-Feb-19,SCANWOLF CORPORATION BHD,SCNWOLF,-,-,-,0.18,0,0,0,0.155 / 200,0.170 / 100
3308,26-Feb-19,SCOMI GROUP BHD,SCOMI,0.045,0.04,0.045,0.045,0,0,"4,498","0.040 / 77,719","0.045 / 4,369"
3309,26-Feb-19,SCOMI GROUP BERHAD - WARRANTS B,SCOMI-WB,0.01,0.01,0.01,0.01,-0.005,-33.33,25,"0.010 / 18,388","0.015 / 26,576"
3310,26-Feb-19,SCOMI ENERGY SERVICES BHD,SCOMIES,0.055,0.05,0.055,0.055,0,0,"21,230","0.050 / 19,250","0.055 / 3,771"
3311,26-Feb-19,SUPERCOMNET TECHNOLOGIES BHD,SCOMNET,0.855,0.825,0.855,0.825,-0.04,-4.62,"12,230",0.825 / 390,0.835 / 330
3312,26-Feb-19,SCOPE INDUSTRIES BHD,SCOPE,0.15,0.15,0.15,0.15,-0.005,-3.23,"1,000",0.150 / 746,0.155 / 650
3313,26-Feb-19,SCOPE INDUSTRIES BHD - WARR,SCOPE-WA,-,-,-,0.03,0,0,0,"0.030 / 1,800",0.065 / 277
3314,26-Feb-19,SELANGOR DREDGING BHD,SDRED,0.665,0.66,0.665,0.66,-0.005,-0.75,830,0.660 / 871,0.670 / 100
3315,26-Feb-19,SEACERA GROUP BERHAD,SEACERA,0.365,0.345,0.365,0.345,-0.02,-5.48,"375,863","0.345 / 1,940","0.350 / 10,771"
3316,26-Feb-19,SEACERA GROUP BERHAD-WARRANTS B 2014/2019,SEACERA-WB,0.005,0.005,0.005,0.005,0,0,148,"0.005 / 5,716","0.010 / 4,056"
3317,26-Feb-19,SEACERA GROUP BERHAD - WARRANTS C,SEACERA-WC,0.04,0.035,0.04,0.04,0,0,"54,941","0.035 / 114,588","0.040 / 29,470"
3318,26-Feb-19,SEAL INCORPORATED BHD,SEAL,0.33,0.33,0.35,0.35,-0.01,-2.78,222,0.350 / 104,0.360 / 350
3319,26-Feb-19,SEALINK INTERNATIONAL BHD,SEALINK,0.12,0.115,0.12,0.12,-0.005,-4,"1,273","0.115 / 2,077",0.120 / 73
3320,26-Feb-19,SEREMBAN ENGINEERING BERHAD,SEB,-,-,-,0.255,0,0,0,0.280 / 1,0.345 / 5
3321,26-Feb-19,SEDANIA INNOVATOR BERHAD,SEDANIA,0.115,0.11,0.115,0.115,-0.015,-11.54,"2,280",0.115 / 216,"0.120 / 1,110"
3322,26-Feb-19,SEE HUP CONSOLIDATED BHD,SEEHUP,-,-,-,0.92,0,0,0,0.910 / 83,0.000 / 0
3323,26-Feb-19,SEERS BERHAD,SEERS,-,-,-,0.1,0,0,0,"0.005 / 5,050",0.000 / 0
3324,26-Feb-19,SEG INTERNATIONAL BHD,SEG,0.64,0.635,0.64,0.64,0,0,"1,129",0.635 / 230,0.640 / 760
3325,26-Feb-19,7-ELEVEN MALAYSIA HOLDINGS BERHAD,SEM,1.45,1.44,1.45,1.45,0,0,770,1.440 / 69,1.450 / 353
3326,26-Feb-19,EVERSENDAI CORPORATION BERHAD,SENDAI,0.565,0.525,0.565,0.555,-0.01,-1.77,"55,615",0.540 / 185,"0.555 / 1,087"
3327,26-Feb-19,SERBA DINAMIK HOLDINGS BERHAD,SERBADK,3.97,3.89,3.97,3.93,-0.05,-1.26,"25,822","3.930 / 10,657",3.950 / 130
3328,26-Feb-19,SERBADK-CN: CW SERBA DINAMIK HOLDINGS BERHAD (MACQ),SERBADK-CN,-,-,-,0.04,0,0,0,0.000 / 0,0.035 / 200
3329,26-Feb-19,SERBADK-CO: CW SERBA DINAMIK HOLDINGS BERHAD (AM),SERBADK-CO,-,-,-,0.04,0,0,0,0.000 / 0,0.000 / 0
3330,26-Feb-19,SERBADK-CP: CW SERBA DINAMIK HOLDINGS BERHAD (KIBB),SERBADK-CP,0.085,0.085,0.085,0.085,-0.01,-10.53,"1,266",0.000 / 0,0.000 / 0
3331,26-Feb-19,SERBADK-CQ: CW SERBA DINAMIK HOLDINGS BERHAD (RHB),SERBADK-CQ,0.175,0.175,0.175,0.175,-0.005,-2.78,"3,500",0.000 / 0,0.195 / 80
3332,26-Feb-19,SERBADK-CR: CW SERBA DINAMIK HOLDINGS BERHAD (MIBB),SERBADK-CR,-,-,-,0.165,0,0,0,0.000 / 0,0.300 / 50
3333,26-Feb-19,SERN KOU RESOURCES BHD,SERNKOU,0.545,0.535,0.545,0.535,-0.02,-3.6,370,0.535 / 30,0.540 / 200
3334,26-Feb-19,SERN KOU RESOURCES BERHAD - WARRANTS 2018/2023,SERNKOU-WA,-,-,-,0.25,0,0,0,0.240 / 100,0.260 / 50
3335,26-Feb-19,SERSOL BERHAD,SERSOL,0.1,0.095,0.1,0.095,-0.01,-9.52,"1,520",0.095 / 780,0.100 / 423
3336,26-Feb-19,SERSOL BERHAD - WARR13/23,SERSOL-WA,-,-,-,0.045,0,0,0,"0.035 / 6,070",0.045 / 499
3337,26-Feb-19,SPRING GALLERY BERHAD,SGB,-,-,-,0.7,0,0,0,0.690 / 20,0.700 / 70
3338,26-Feb-19,SPRING GALLERY BERHAD - ICPS 2016/2021,SGB-PA,-,-,-,0.21,0,0,0,0.200 / 100,0.260 / 100
3339,26-Feb-19,SPRING GALLERY BERHAD - WARRANTS 2016/2021,SGB-WA,-,-,-,0.17,0,0,0,0.130 / 200,0.190 / 200
3340,26-Feb-19,SHANGRI-LA HOTELS (M) BHD,SHANG,5.71,5.71,5.71,5.71,0.08,1.42,50,5.580 / 5,5.710 / 98
3341,26-Feb-19,SIN HENG CHAN (MALAYA) BHD,SHCHAN,0.4,0.4,0.44,0.44,0.04,10,67,0.330 / 110,0.440 / 40
3342,26-Feb-19,SHH RESOURCES HOLDINGS BHD,SHH,-,-,-,0.5,0,0,0,0.500 / 100,0.515 / 30
3343,26-Feb-19,SHL CONSOLIDATED BHD,SHL,2.36,2.36,2.4,2.4,0.02,0.84,12,2.320 / 20,2.400 / 28
3344,26-Feb-19,SIG GASES BERHAD,SIGGAS,0.845,0.845,0.85,0.85,0,0,955,0.845 / 630,0.850 / 465
3345,26-Feb-19,SIGNATURE INTERNATIONAL BHD,SIGN,0.35,0.35,0.38,0.38,0.025,7.04,"14,900",0.365 / 505,0.380 / 317
3346,26-Feb-19,SIGNATURE INTERNATIONAL BERHAD - WARRANTS 2016/2021,SIGN-WA,0.055,0.055,0.06,0.06,0,0,"1,060",0.060 / 50,"0.065 / 1,080"
3347,26-Feb-19,SIME DARBY BHD,SIME,2.25,2.2,2.27,2.23,-0.03,-1.33,"59,444",2.230 / 200,"2.250 / 7,908"
3348,26-Feb-19,SIME-C25: CW SIME DARBY BERHAD (MIBB),SIME-C25,-,-,-,0.03,0,0,0,0.000 / 0,0.000 / 0
3349,26-Feb-19,SIME-C27: CW SIME DARBY BERHAD (CIMB),SIME-C27,-,-,-,0.015,0,0,0,0.005 / 700,0.000 / 0
3350,26-Feb-19,SIME-C28: CW SIME DARBY BERHAD (RHB),SIME-C28,-,-,-,0.015,0,0,0,0.000 / 0,0.000 / 0
3351,26-Feb-19,SIME-C29: CW SIME DARBY BERHAD (MACQ),SIME-C29,-,-,-,0.04,0,0,0,0.000 / 0,0.000 / 0
3352,26-Feb-19,SIME-C30: CW SIME DARBY BERHAD (MACQ),SIME-C30,0.045,0.045,0.045,0.045,-0.005,-10,"4,947",0.000 / 0,0.000 / 0
3353,26-Feb-19,SIME-C31: CW SIME DARBY BERHAD (KIBB),SIME-C31,0.05,0.05,0.05,0.05,0,0,"4,000",0.000 / 0,0.000 / 0
3354,26-Feb-19,SIME-C32: CW SIME DARBY BERHAD (MIBB),SIME-C32,-,-,-,0.115,0,0,0,0.000 / 0,0.000 / 0
3355,26-Feb-19,SIME DARBY PLANTATION BERHAD,SIMEPLT,5.27,5.19,5.27,5.24,-0.02,-0.38,"16,750",5.230 / 60,"5.240 / 7,788"
3356,26-Feb-19,SIMEPLT-CG: CW SIME DARBY PLANTATION BERHAD (MIBB),SIMEPLT-CG,-,-,-,0.065,0,0,0,0.000 / 0,0.000 / 0
3357,26-Feb-19,SIMEPLT-CH: CW SIME DARBY PLANTATION BERHAD (MACQ),SIMEPLT-CH,-,-,-,0.03,0,0,0,0.000 / 0,0.000 / 0
3358,26-Feb-19,SIMEPLT-CI: CW SIME DARBY PLANTATION BERHAD (CIMB),SIMEPLT-CI,-,-,-,0.065,0,0,0,0.000 / 0,0.000 / 0
3359,26-Feb-19,SIMEPLT-CJ: CW SIME DARBY PLANTATION BERHAD (MIBB),SIMEPLT-CJ,0.11,0.11,0.11,0.11,-0.005,-4.35,"1,000",0.000 / 0,0.000 / 0
3360,26-Feb-19,SIME DARBY PROPERTY BERHAD,SIMEPROP,1.14,1.14,1.17,1.16,-0.01,-0.85,"32,118","1.150 / 1,550",1.170 / 432
3361,26-Feb-19,SIMEPROP-CG: CW SIME DARBY PROPERTY BERHAD (MIBB),SIMEPROP-CG,-,-,-,0.02,0,0,0,0.000 / 0,0.000 / 0
3362,26-Feb-19,SIMEPROP-CH: CW SIME DARBY PROPERTY BERHAD (MACQ),SIMEPROP-CH,-,-,-,0.05,0,0,0,0.000 / 0,0.000 / 0
3363,26-Feb-19,SIMEPROP-CI: CW SIME DARBY PROPERTY BERHAD (KIBB),SIMEPROP-CI,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
3364,26-Feb-19,SIMEPROP-CJ: CW SIME DARBY PROPERTY BERHAD (CIMB),SIMEPROP-CJ,-,-,-,0.03,0,0,0,0.000 / 0,0.000 / 0
3365,26-Feb-19,SIMEPROP-CK: CW SIME DARBY PROPERTY BERHAD (RHB),SIMEPROP-CK,-,-,-,0.075,0,0,0,0.000 / 0,0.000 / 0
3366,26-Feb-19,SINOTOP HOLDINGS BERHAD,SINOTOP,0.28,0.275,0.305,0.3,-0.01,-3.23,814,0.275 / 599,0.300 / 136
3367,26-Feb-19,SENI JAYA CORPORATION BHD,SJC,-,-,-,0.59,0,0,0,0.525 / 50,0.645 / 148
3368,26-Feb-19,SKB SHUTTERS CORPORATION BHD,SKBSHUT,-,-,-,0.5,0,0,0,0.480 / 19,0.550 / 20
3369,26-Feb-19,SKP RESOURCES BHD,SKPRES,1.38,1.28,1.38,1.31,-0.06,-4.38,"73,984","1.310 / 2,297",1.330 / 209
3370,26-Feb-19,SKPRES-CN: CW SKP RESOURCES BERHAD (AM),SKPRES-CN,-,-,-,0.04,0,0,0,0.000 / 0,0.000 / 0
3371,26-Feb-19,SKPRES-CO: CW SKP RESOURCES BERHAD (RHB),SKPRES-CO,0.06,0.055,0.06,0.055,-0.015,-21.43,"7,001",0.060 / 10,0.000 / 0
3372,26-Feb-19,SKPRES-CP: CW SKP RESOURCES BERHAD (KIBB),SKPRES-CP,-,-,-,0.07,0,0,0,0.000 / 0,0.000 / 0
3373,26-Feb-19,SL INNOVATION CAPITAL BERHAD,SLIC,-,-,-,0.42,0,0,0,0.000 / 0,0.420 / 15
3374,26-Feb-19,SLP RESOURCES BHD,SLP,1.26,1.25,1.29,1.27,-0.02,-1.55,"1,893",1.260 / 487,1.270 / 10
3375,26-Feb-19,SINMAH CAPITAL BERHAD,SMCAP,0.18,0.17,0.185,0.17,-0.01,-5.56,"15,024","0.170 / 3,981",0.175 / 450
3376,26-Feb-19,SINMAH CAPITAL BERHAD - WARRANTS 2018/2023,SMCAP-WC,0.085,0.08,0.085,0.08,-0.005,-5.88,"1,070",0.080 / 550,0.085 / 48
3377,26-Feb-19,SECUREMETRIC BERHAD,SMETRIC,0.535,0.51,0.535,0.51,-0.015,-2.86,"39,176","0.510 / 4,251",0.520 / 120
3378,26-Feb-19,SOUTH MALAYSIA INDUSTRIES BHD,SMI,0.17,0.17,0.17,0.17,-0.01,-5.56,497,0.170 / 3,0.175 / 350
3379,26-Feb-19,SMIS CORPORATION BHD,SMISCOR,-,-,-,0.48,0,0,0,0.440 / 200,0.480 / 19
3380,26-Feb-19,SMRT HOLDINGS BERHAD,SMRT,0.12,0.115,0.12,0.115,0,0,550,"0.115 / 1,800","0.120 / 1,590"
3381,26-Feb-19,SMTRACK BERHAD,SMTRACK,0.07,0.07,0.075,0.075,0.005,7.14,426,"0.070 / 1,100","0.075 / 2,096"
3382,26-Feb-19,SAND NISKO CAPITAL BERHAD,SNC,-,-,-,0.26,0,0,0,0.240 / 300,0.260 / 530
3383,26-Feb-19,SENTORIA GROUP BERHAD,SNTORIA,0.45,0.45,0.45,0.45,0.02,4.65,20,0.415 / 100,0.450 / 78
3384,26-Feb-19,SENTORIA GROUP BERHAD-WARRANTS A,SNTORIA-WA,-,-,-,0.01,0,0,0,0.000 / 0,"0.010 / 1,305"
3385,26-Feb-19,SENTORIA GROUP BERHAD-WARRANTS B 2018/2025,SNTORIA-WB,-,-,-,0.08,0,0,0,0.065 / 600,0.085 / 998
3386,26-Feb-19,SOLID AUTOMOTIVE BHD,SOLID,0.295,0.29,0.32,0.32,0.015,4.92,"1,431",0.295 / 100,0.320 / 250
3387,26-Feb-19,SOLID AUTOMOTIVE BERHAD - WARRANTS 2015/2020,SOLID-WA,-,-,-,0.11,0,0,0,0.085 / 200,0.100 / 150
3388,26-Feb-19,SOLUTION ENGINEERING HOLDINGS,SOLUTN,0.1,0.1,0.1,0.1,0,0,"1,150","0.095 / 4,749",0.100 / 140
3389,26-Feb-19,SOLUTION ENGINEERING HOLDINGS BERHAD WARRANTS A,SOLUTN-WA,0.035,0.035,0.035,0.035,0,0,"1,147","0.030 / 1,700",0.035 / 140
3390,26-Feb-19,SARAWAK OIL PALMS BHD,SOP,2.62,2.58,2.62,2.58,-0.05,-1.9,245,2.580 / 48,2.620 / 40
3391,26-Feb-19,SP500-CF: CW S&P 500 INDEX (MACQ),SP500-CF,0.095,0.095,0.1,0.1,-0.02,-16.67,496,0.000 / 0,0.105 / 300
3392,26-Feb-19,SP500-CG: CW S&P 500 INDEX (MACQ),SP500-CG,0.85,0.85,0.85,0.85,-0.03,-3.41,55,0.000 / 0,0.960 / 11
3393,26-Feb-19,SP500-CH: CW S&P 500 INDEX (MACQ),SP500-CH,-,-,-,1.44,0,0,0,0.000 / 0,0.000 / 0
3394,26-Feb-19,SP500-HF: PW S&P 500 INDEX (MACQ),SP500-HF,0.025,0.025,0.03,0.03,0.01,50,402,"0.025 / 1,300",0.030 / 440
3395,26-Feb-19,SP500-HG: PW S&P 500 INDEX (MACQ),SP500-HG,0.265,0.265,0.275,0.27,0.005,1.89,"14,732",0.260 / 30,0.275 / 50
3396,26-Feb-19,SP500-HH: PW S&P 500 INDEX (MACQ),SP500-HH,0.365,0.36,0.365,0.36,0.01,2.86,"1,214",0.355 / 300,0.000 / 0
3397,26-Feb-19,SELANGOR PROPERTIES BHD,SPB,6.22,6.22,6.23,6.23,0.01,0.16,709,6.230 / 40,6.240 / 200
3398,26-Feb-19,SPRITZER BHD,SPRITZER,-,-,-,2.18,0,0,0,2.120 / 20,2.190 / 53
