id,thedate,comp_name,comp_code,open,low,high,lastDone,chg,chgPercent,vol,buy,sell
905,25-Feb-19,KIMLUN CORPORATION BERHAD,KIMLUN,1.29,1.27,1.3,1.3,0.01,0.78,734,1.290 / 120,1.310 / 15
906,25-Feb-19,KIMLUN CORPORATION BERHAD -WA 14/24,KIMLUN-WA,-,-,-,0.31,0,0,0,0.270 / 180,0.305 / 20
907,25-Feb-19,KINSTEEL BHD,KINSTEL,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
908,25-Feb-19,KIP REAL ESTATE INVESTMENT TRUST,KIPREIT,0.815,0.815,0.83,0.82,0.01,1.23,"1,650",0.820 / 518,0.830 / 350
909,25-Feb-19,KKB ENGINEERING BHD,KKB,1.12,1.12,1.2,1.17,0.05,4.46,"10,482",1.170 / 444,1.180 / 80
910,25-Feb-19,KLCC PROP&REITS-STAPLED SEC,KLCC,7.78,7.77,7.85,7.85,0.07,0.9,152,7.780 / 5,7.850 / 61
911,25-Feb-19,KUALA LUMPUR KEPONG BHD,KLK,25.02,25.02,25.22,25.2,0.2,0.8,"1,958",25.160 / 2,"25.200 / 5,230"
912,25-Feb-19,KLK-C2: CW KUALA LUMPUR KEPONG BERHAD (RHB),KLK-C2,-,-,-,0.14,0,0,0,0.000 / 0,0.000 / 0
913,25-Feb-19,KLUANG RUBBER CO (M) BHD,KLUANG,3.61,3.59,3.61,3.59,-0.02,-0.55,140,3.590 / 18,3.600 / 51
914,25-Feb-19,KIM LOONG RESOURCES BHD,KMLOONG,1.31,1.28,1.31,1.29,-0.01,-0.77,"1,110",1.280 / 280,1.290 / 420
915,25-Feb-19,KIM LOONG RESOURCES BERHAD-WARRANTS B,KMLOONG-WB,0.275,0.275,0.275,0.275,0,0,89,0.275 / 91,0.320 / 18
916,25-Feb-19,KNM GROUP BHD,KNM,0.11,0.105,0.11,0.105,0,0,"83,015","0.105 / 231,822","0.110 / 138,003"
917,25-Feb-19,KNM GROUP BERHAD - WARRANTS 2015/2020,KNM-WB,0.015,0.015,0.025,0.025,0.005,25,86,"0.015 / 18,248",0.020 / 79
918,25-Feb-19,KNUSFORD BHD,KNUSFOR,-,-,-,0.455,0,0,0,0.410 / 100,0.680 / 90
919,25-Feb-19,KOBAY TECHNOLOGY BHD,KOBAY,1.52,1.5,1.53,1.5,0,0,"1,258",1.510 / 39,1.540 / 129
920,25-Feb-19,KOMARKCORP BHD,KOMARK,0.17,0.17,0.19,0.175,0.005,2.94,"67,809",0.170 / 760,"0.175 / 4,372"
921,25-Feb-19,KOMARKCORP BERHAD-WARRANTS B 2015/2020,KOMARK-WB,0.025,0.025,0.03,0.03,0,0,153,"0.025 / 5,056","0.030 / 2,532"
922,25-Feb-19,KOSSAN RUBBER INDUSTRIES BHD,KOSSAN,4.01,3.93,4.01,3.95,-0.06,-1.5,"8,567","3.950 / 2,091",3.980 / 12
923,25-Feb-19,KOSSAN-CY: CW KOSSAN RUBBER INDUSTRIES BERHAD (RHB),KOSSAN-CY,-,-,-,0.015,0,0,0,0.000 / 0,0.000 / 0
924,25-Feb-19,KOTRA INDUSTRIES BHD,KOTRA,1.78,1.78,1.78,1.78,0.03,1.71,100,1.780 / 2,1.800 / 106
925,25-Feb-19,KPJ HEALTHCARE BHD,KPJ,1.07,1.06,1.07,1.06,-0.01,-0.93,"34,185","1.060 / 19,006","1.070 / 9,664"
926,25-Feb-19,KPJ-CR: CW KPJ HEALTHCARE BERHAD (RHB),KPJ-CR,-,-,-,0.02,0,0,0,0.000 / 0,0.000 / 0
927,25-Feb-19,KPJ-CS: CW KPJ HEALTHCARE BERHAD (CIMB),KPJ-CS,-,-,-,0.05,0,0,0,0.025 / 500,0.000 / 0
928,25-Feb-19,KUMPULAN POWERNET BHD,KPOWER,-,-,-,0.48,0,0,0,0.400 / 40,0.450 / 200
929,25-Feb-19,KUMPULAN PERANGSANG SELANGOR,KPS,1.41,1.41,1.44,1.42,0.01,0.71,"5,699",1.420 / 417,1.430 / 161
930,25-Feb-19,KPS CONSORTIUM BHD,KPSCB,0.515,0.51,0.515,0.515,0,0,"4,310",0.510 / 490,0.515 / 100
931,25-Feb-19,KRETAM HOLDINGS BHD,KRETAM,0.4,0.4,0.4,0.4,-0.005,-1.23,"1,117","0.395 / 1,620","0.400 / 1,187"
932,25-Feb-19,KRONOLOGI ASIA BERHAD,KRONO,0.66,0.64,0.665,0.64,-0.02,-3.03,"42,048","0.635 / 2,227",0.640 / 814
933,25-Feb-19,KECK SENG (M) BHD,KSENG,4.95,4.84,4.95,4.84,-0.14,-2.81,308,4.830 / 5,4.880 / 35
934,25-Feb-19,KSL HOLDINGS BHD,KSL,0.855,0.845,0.855,0.855,0,0,"4,303",0.845 / 714,0.855 / 225
935,25-Feb-19,K. SENG SENG CORPORATION BHD,KSSC,0.505,0.475,0.58,0.49,0.025,5.38,"59,954",0.485 / 3,0.490 / 482
936,25-Feb-19,K-STAR SPORTS LIMITED,KSTAR,0.08,0.08,0.085,0.085,0.005,6.25,200,0.080 / 349,0.085 / 26
937,25-Feb-19,K-STAR SPORTS LIMITED - WARRANTS 2018/2021,KSTAR-WA,-,-,-,0.02,0,0,0,"0.010 / 68,132",0.015 / 234
938,25-Feb-19,KONSORTIUM TRANSNASIONAL BHD,KTB,-,-,-,0.065,0,0,0,"0.065 / 1,840","0.075 / 2,152"
939,25-Feb-19,KIM TECK CHEONG CONSOLIDATED BERHAD,KTC,0.17,0.17,0.18,0.17,-0.005,-2.86,"5,164","0.170 / 2,073","0.180 / 8,973"
940,25-Feb-19,KUB MALAYSIA BHD,KUB,0.43,0.405,0.43,0.41,-0.015,-3.53,"48,025","0.405 / 4,321",0.410 / 583
941,25-Feb-19,KUCHAI DEVELOPMENT BHD,KUCHAI,1.64,1.64,1.64,1.64,-0.01,-0.61,220,1.630 / 243,1.640 / 20
942,25-Feb-19,KWANTAS CORPORATION BHD,KWANTAS,-,-,-,0.91,0,0,0,0.825 / 50,0.930 / 100
943,25-Feb-19,KYM HOLDINGS BHD,KYM,-,-,-,0.34,0,0,0,0.305 / 120,"0.340 / 1,000"
944,25-Feb-19,LAND & GENERAL BHD,L%26G,0.155,0.15,0.155,0.15,0,0,"11,335","0.150 / 8,628","0.155 / 11,561"
945,25-Feb-19,LAFARGE MALAYSIA BERHAD,LAFMSIA,1.86,1.85,1.91,1.9,0.05,2.7,"14,394",1.890 / 136,"1.900 / 1,340"
946,25-Feb-19,LAMBO GROUP BERHAD,LAMBO,0.125,0.125,0.13,0.125,-0.005,-3.85,"16,885","0.125 / 9,796","0.130 / 3,100"
947,25-Feb-19,LANDMARKS BHD,LANDMRK,0.49,0.49,0.515,0.515,0.01,1.98,219,0.490 / 41,0.515 / 170
948,25-Feb-19,LATITUDE TREE HOLDINGS BHD,LATITUD,3.88,3.83,3.9,3.88,-0.08,-2.02,126,3.830 / 35,3.890 / 5
949,25-Feb-19,LAY HONG BHD,LAYHONG,0.485,0.435,0.495,0.44,-0.04,-8.33,"214,009",0.440 / 710,"0.445 / 2,145"
950,25-Feb-19,LAY HONG BERHAD - WARRANTS 2016/2021,LAYHONG-WA,0.23,0.2,0.235,0.2,-0.025,-11.11,"90,614",0.200 / 938,"0.210 / 2,089"
951,25-Feb-19,LB ALUMINIUM BHD,LBALUM,0.5,0.475,0.5,0.475,-0.02,-4.04,520,0.475 / 355,0.485 / 100
952,25-Feb-19,LBI CAPITAL BHD,LBICAP,0.715,0.715,0.72,0.72,0.035,5.11,68,0.720 / 10,0.935 / 208
953,25-Feb-19,LBS BINA GROUP BHD,LBS,0.685,0.675,0.685,0.68,-0.005,-0.73,"6,063",0.675 / 235,"0.680 / 14,342"
954,25-Feb-19,LBS BINA GROUP BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES,LBS-PA,-,-,-,0.84,0,0,0,0.845 / 100,1.100 / 60
955,25-Feb-19,LBS BINA GROUP BERHAD - WARRANTS B,LBS-WB,-,-,-,0.25,0,0,0,0.225 / 155,0.250 / 80
956,25-Feb-19,LOTTE CHEMICAL TITAN HOLDING BERHAD,LCTITAN,4.41,4.39,4.43,4.41,0,0,"5,103",4.390 / 78,4.420 / 313
957,25-Feb-19,LEBTECH BERHAD,LEBTECH,-,-,-,0.86,0,0,0,0.800 / 1,1.120 / 5
958,25-Feb-19,LEE SWEE KIAT GROUP BHD,LEESK,0.98,0.975,0.985,0.975,-0.005,-0.51,460,0.975 / 30,0.985 / 50
959,25-Feb-19,LEON FUAT BERHAD,LEONFB,0.515,0.51,0.515,0.515,0,0,"1,089",0.510 / 600,0.515 / 1
960,25-Feb-19,LEWEKO RESOURCES BHD,LEWEKO,0.155,0.14,0.16,0.14,0,0,109,0.140 / 372,0.155 / 181
961,25-Feb-19,LEWEKO RESOURCES BERHAD - WARRANTS B 2015/2020,LEWEKO-WB,-,-,-,0.055,0,0,0,0.050 / 200,0.060 / 500
962,25-Feb-19,LFE CORPORATION BHD,LFECORP,-,-,-,0.11,0,0,0,0.105 / 500,0.145 / 850
963,25-Feb-19,LIEN HOE CORPORATION BHD,LIENHOE,0.28,0.28,0.285,0.285,0.005,1.79,607,0.275 / 750,0.285 / 826
964,25-Feb-19,LII HEN INDUSTRIES BHD,LIIHEN,2.92,2.85,2.92,2.87,0,0,"3,196",2.850 / 85,2.870 / 45
965,25-Feb-19,LION FOREST INDUSTRIES BHD,LIONFIB,-,-,-,0.42,0,0,0,0.420 / 1,0.470 / 35
966,25-Feb-19,LION INDUSTRIES CORPORATION,LIONIND,0.575,0.565,0.59,0.575,0.01,1.77,"71,477","0.575 / 2,883","0.580 / 2,090"
967,25-Feb-19,LINGKARAN TRANS KOTA HOLDINGS,LITRAK,4.4,4.12,4.4,4.17,-0.43,-9.35,"14,655",4.170 / 45,4.190 / 50
968,25-Feb-19,LKL INTERNATIONAL BERHAD,LKL,0.115,0.11,0.12,0.115,0,0,"3,136","0.110 / 6,034",0.115 / 66
969,25-Feb-19,LONDON BISCUITS BHD,LONBISC,0.525,0.48,0.53,0.49,-0.05,-9.26,"103,580","0.490 / 2,802",0.495 / 649
970,25-Feb-19,LONDON BISCUITS BERHAD-WARRANTS 2015/2020,LONBISC-WA,0.05,0.045,0.05,0.045,-0.005,-10,"7,605","0.045 / 4,295","0.050 / 2,422"
971,25-Feb-19,LPI CAPITAL BHD,LPI,16.36,16.28,16.36,16.3,-0.02,-0.12,206,16.300 / 31,16.360 / 12
972,25-Feb-19,LEADER STEEL HOLDINGS BHD,LSTEEL,0.285,0.285,0.31,0.31,0.025,8.77,"3,531",0.310 / 40,0.320 / 270
973,25-Feb-19,LTKM BHD,LTKM,1.3,1.24,1.34,1.27,-0.03,-2.31,"3,863",1.250 / 101,1.300 / 110
974,25-Feb-19,LUSTER INDUSTRIES BHD,LUSTER,0.08,0.08,0.08,0.08,0,0,"2,250","0.080 / 43,722","0.085 / 54,122"
975,25-Feb-19,LUSTER INDUSTRIES-WARR 12/22,LUSTER-WA,-,-,-,0.03,0,0,0,"0.025 / 40,999","0.035 / 12,609"
976,25-Feb-19,LUSTER INDUSTRIES-WARR 13/23,LUSTER-WB,0.03,0.03,0.035,0.035,0,0,"2,000","0.030 / 17,100","0.040 / 5,611"
977,25-Feb-19,LUXCHEM CORPORATION BHD,LUXCHEM,0.56,0.545,0.56,0.545,-0.015,-2.68,"5,496",0.545 / 157,0.555 / 200
978,25-Feb-19,LYC HEALTHCARE BERHAD,LYC,0.36,0.335,0.36,0.335,-0.01,-2.9,"1,092",0.335 / 163,0.350 / 675
979,25-Feb-19,LYSAGHT GALVANIZED STEEL BHD,LYSAGHT,2.66,2.66,2.66,2.66,-0.04,-1.48,10,2.630 / 10,2.740 / 160
980,25-Feb-19,MARINE & GENERAL BERHAD,M%26G,-,-,-,0.07,0,0,0,"0.070 / 6,750","0.075 / 1,550"
981,25-Feb-19,M3 TECHNOLOGIES(ASIA)BHD,M3TECH,0.05,0.05,0.055,0.055,0.005,10,"3,830","0.050 / 75,638","0.055 / 22,974"
982,25-Feb-19,M3 TECHNOLOGIES (ASIA) BERHAD - WARRANTS A 2016/2019,M3TECH-WA,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 19,840"
983,25-Feb-19,MAA GROUP BERHAD,MAA,0.605,0.595,0.605,0.595,-0.005,-0.83,465,0.595 / 590,0.605 / 115
984,25-Feb-19,MAGNA PRIMA BHD,MAGNA,0.89,0.89,0.9,0.9,0.005,0.56,100,0.900 / 30,0.920 / 20
985,25-Feb-19,MAGNA PRIMA BERHAD-WARRANTS B 15/20,MAGNA-WB,-,-,-,0.195,0,0,0,0.185 / 100,0.210 / 100
986,25-Feb-19,MAGNI-TECH INDUSTRIES BHD,MAGNI,4.55,4.52,4.6,4.58,0.05,1.1,350,4.500 / 5,4.580 / 18
987,25-Feb-19,MAGNUM BERHAD,MAGNUM,2.33,2.3,2.33,2.32,-0.01,-0.43,"9,988",2.310 / 7,2.320 / 245
988,25-Feb-19,MAH SING GROUP BHD,MAHSING,1,0.995,1.01,1,0,0,"15,207",1.000 / 424,1.010 / 885
989,25-Feb-19,MAHSING-C17: CW MAH SING GROUP BERHAD (MACQ),MAHSING-C17,-,-,-,0.04,0,0,0,0.000 / 0,0.000 / 0
990,25-Feb-19,MAHSING-C18: CW MAH SING GROUP BERHAD (RHB),MAHSING-C18,-,-,-,0.03,0,0,0,0.000 / 0,0.000 / 0
991,25-Feb-19,MAHSING-C19: CW MAH SING GROUP BERHAD (KIBB),MAHSING-C19,-,-,-,0.035,0,0,0,0.000 / 0,0.000 / 0
992,25-Feb-19,MAH SING GROUP BERHAD - WARRANTS C,MAHSING-WC,0.025,0.02,0.025,0.02,0,0,22,"0.020 / 17,411","0.025 / 20,506"
993,25-Feb-19,MALAKOFF CORPORATION BERHAD,MALAKOF,0.905,0.895,0.935,0.935,0.04,4.47,"142,706","0.930 / 1,020",0.935 / 613
994,25-Feb-19,MALAKOFC12: CW MALAKOFF CORPORATION BERHAD (MACQ),MALAKOFC12,-,-,-,0.005,0,0,0,0.000 / 0,"0.020 / 1,690"
995,25-Feb-19,MALAKOFC13: CW MALAKOFF CORPORATION BERHAD (RHB),MALAKOFC13,-,-,-,0.01,0,0,0,0.000 / 0,0.000 / 0
996,25-Feb-19,MALAKOFC14: CW MALAKOFF CORPORATION BERHAD (KIBB),MALAKOFC14,-,-,-,0.025,0,0,0,0.000 / 0,0.000 / 0
997,25-Feb-19, MALAKOFC15: CW MALAKOFF CORPORATION BERHAD (CIMB),MALAKOFC15,0.035,0.035,0.035,0.035,0.015,75,700,0.010 / 300,0.040 / 660
998,25-Feb-19,MALAKOFC16: CW MALAKOFF CORPORATION BERHAD (MACQ),MALAKOFC16,0.025,0.025,0.035,0.035,0.01,40,"4,450","0.020 / 1,000","0.035 / 2,100"
999,25-Feb-19,MALAKOFC17: CW MALAKOFF CORPORATION BERHAD (MIBB),MALAKOFC17,-,-,-,0.09,0,0,0,0.000 / 0,0.000 / 0
1000,25-Feb-19,MALAKOFC18: CW MALAKOFF CORPORATION BERHAD (RHB),MALAKOFC18,0.06,0.06,0.075,0.075,0.01,15.38,"34,573","0.065 / 3,600","0.075 / 1,548"
1001,25-Feb-19,MALAKOFC19: CW MALAKOFF CORPORATION BERHAD (MACQ),MALAKOFC19,0.12,0.115,0.13,0.13,0.01,8.33,"19,965",0.115 / 100,0.000 / 0
1002,25-Feb-19,MALPAC HOLDINGS BHD,MALPAC,-,-,-,0.86,0,0,0,0.780 / 50,1.140 / 50
1003,25-Feb-19,MALTON BHD,MALTON,0.565,0.54,0.565,0.545,-0.01,-1.8,"26,430",0.545 / 565,0.550 / 664
1004,25-Feb-19,MANULIFE HOLDINGS BERHAD,MANULFE,2.5,2.5,2.5,2.5,0,0,4,2.620 / 50,3.000 / 40
1005,25-Feb-19,MARCO HOLDINGS BHD,MARCO,0.125,0.12,0.125,0.12,-0.005,-4,100,"0.120 / 20,134","0.130 / 6,225"
1006,25-Feb-19,MALAYSIA STEEL WORKS (KL)BHD,MASTEEL,0.49,0.485,0.5,0.49,0.005,1.03,"24,776",0.490 / 28,"0.495 / 1,750"
1007,25-Feb-19,MASTER-PACK GROUP BERHAD,MASTER,-,-,-,0.625,0,0,0,0.625 / 150,0.630 / 100
1008,25-Feb-19,MATANG BERHAD,MATANG,0.07,0.07,0.07,0.07,0,0,"2,660","0.070 / 144,484","0.075 / 127,553"
1009,25-Feb-19,MATRIX CONCEPTS HOLDINGS BHD,MATRIX,1.96,1.95,1.98,1.97,0.01,0.51,"1,406",1.970 / 62,1.980 / 190
1010,25-Feb-19,MATRIX CONCEPTS HOLDINGS BERHAD - WARRANTS A,MATRIX-WA,0.145,0.145,0.155,0.155,0.01,6.9,"1,471",0.150 / 42,"0.155 / 1,278"
1011,25-Feb-19,MAXIS BERHAD,MAXIS,5.55,5.49,5.58,5.53,0.02,0.36,"15,430",5.510 / 40,5.530 / 283
1012,25-Feb-19,MAXIS-C8: CW MAXIS BERHAD (MIBB),MAXIS-C8,-,-,-,0.065,0,0,0,0.000 / 0,0.000 / 0
1013,25-Feb-19,MAXIS-C9: CW MAXIS BERHAD (KIBB),MAXIS-C9,0.07,0.07,0.07,0.07,0,0,"1,600",0.000 / 0,0.000 / 0
1014,25-Feb-19,MAXWELL INT HOLDINGS BERHAD,MAXWELL,-,-,-,0.01,0,0,0,0.000 / 0,0.000 / 0
1015,25-Feb-19,MAXWELL INTERNATIONAL HOLDINGS BERHAD - WA 2015/2020,MAXWELL-WA,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
1016,25-Feb-19,MALAYAN BANKING BHD,MAYBANK,9.56,9.51,9.57,9.54,0,0,"63,675",9.530 / 1,"9.540 / 5,494"
1017,25-Feb-19,MAYBANKC43: CW MALAYAN BANKING BERHAD (CIMB),MAYBANKC43,-,-,-,0.095,0,0,0,0.000 / 0,0.095 / 350
1018,25-Feb-19,MAYBANKC44: CW MALAYAN BANKING BERHAD (MACQ),MAYBANKC44,-,-,-,0.025,0,0,0,0.000 / 0,0.025 / 500
1019,25-Feb-19,MAYBANKC45: CW MALAYAN BANKING BERHAD (AM),MAYBANKC45,-,-,-,0.065,0,0,0,0.000 / 0,0.000 / 0
1020,25-Feb-19,MAYBANKC46: CW MALAYAN BANKING BERHAD (CIMB),MAYBANKC46,0.015,0.015,0.015,0.015,0,0,200,"0.015 / 8,800","0.020 / 5,603"
1021,25-Feb-19,MAYBANKC47: CW MALAYAN BANKING BERHAD (RHB),MAYBANKC47,-,-,-,0.035,0,0,0,0.000 / 0,0.000 / 0
1022,25-Feb-19,MAYBANKC48: CW MALAYAN BANKING BERHAD (MACQ),MAYBANKC48,-,-,-,0.05,0,0,0,0.000 / 0,0.000 / 0
1023,25-Feb-19,MAYBANKC49: CW MALAYAN BANKING BERHAD (MACQ),MAYBANKC49,0.12,0.12,0.12,0.12,-0.005,-4,220,0.120 / 700,0.125 / 700
1024,25-Feb-19,MAYBANKC50: CW MALAYAN BANKING BERHAD (RHB),MAYBANKC50,0.115,0.115,0.115,0.115,0.005,4.55,326,0.000 / 0,"0.115 / 1,074"
1025,25-Feb-19,MAYBANKC51: CW MALAYAN BANKING BERHAD (KIBB),MAYBANKC51,0.115,0.11,0.115,0.11,-0.005,-4.35,"5,438","0.110 / 2,390","0.115 / 1,000"
1026,25-Feb-19,MALAYSIAN BULK CARRIERS BHD,MAYBULK,0.595,0.59,0.595,0.595,0,0,"3,046",0.590 / 461,0.595 / 333
1027,25-Feb-19,MINTYE BERHAD,MBG,0.8,0.8,0.8,0.8,-0.01,-1.23,16,0.800 / 24,0.900 / 30
1028,25-Feb-19,MUAR BAN LEE GROUP BERHAD,MBL,1.06,1.05,1.08,1.07,0,0,294,1.060 / 50,1.070 / 389
1029,25-Feb-19,MUAR BAN LEE-WARRANTS 12/22,MBL-WA,0.345,0.345,0.345,0.345,0.065,23.21,50,0.290 / 300,0.345 / 162
1030,25-Feb-19,MBM RESOURCES BHD,MBMR,2.55,2.48,2.6,2.58,-0.02,-0.77,"1,893",2.560 / 30,"2.580 / 2,329"
1031,25-Feb-19,MALAYSIA BUILDING SOCIETY BHD,MBSB,1.05,1.04,1.06,1.05,0.01,0.96,"22,029","1.040 / 10,425","1.050 / 2,643"
1032,25-Feb-19,MBSB-C14: CW MALAYSIA BUILDING SOCIETY BERHAD (MACQ),MBSB-C14,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
1033,25-Feb-19,MBSB-C15: CW MALAYSIA BUILDING SOCIETY BERHAD (CIMB),MBSB-C15,0.02,0.02,0.02,0.02,-0.005,-20,"3,000","0.015 / 1,000","0.025 / 3,000"
1034,25-Feb-19,MBSB-C16: CW MALAYSIA BUILDING SOCIETY BERHAD (MIBB),MBSB-C16,-,-,-,0.09,0,0,0,0.000 / 0,0.000 / 0
1035,25-Feb-19,MBSB-C17: CW MALAYSIA BUILDING SOCIETY BERHAD (CIMB),MBSB-C17,0.075,0.075,0.075,0.075,-0.005,-6.25,"7,200","0.075 / 3,800",0.090 / 461
1036,25-Feb-19,MBSB-C18: CW MALAYSIA BUILDING SOCIETY BERHAD (MACQ),MBSB-C18,-,-,-,0.075,0,0,0,0.065 / 100,0.000 / 0
1037,25-Feb-19,MBSB-C19: CW MALAYSIA BUILDING SOCIETY BERHAD (KIBB),MBSB-C19,-,-,-,0.08,0,0,0,0.000 / 0,0.000 / 0
1038,25-Feb-19,MBSB-C20: CW MALAYSIA BUILDING SOCIETY BERHAD (MACQ),MBSB-C20,0.035,0.035,0.035,0.035,0,0,"2,000","0.030 / 2,000",0.045 / 500
1039,25-Feb-19,MB WORLD GROUP BERHAD,MBWORLD,1.69,1.69,1.69,1.69,0.01,0.6,50,1.610 / 100,1.700 / 622
1040,25-Feb-19,MCE HOLDINGS BERHAD,MCEHLDG,0.55,0.55,0.59,0.59,0,0,101,0.550 / 100,0.590 / 98
1041,25-Feb-19,MCLEAN TECHNOLOGIES BERHAD,MCLEAN,0.105,0.105,0.105,0.105,0,0,30,"0.105 / 1,567","0.110 / 1,000"
1042,25-Feb-19,MCLEAN TECHNOLOGIES BERHAD-WARRANTS B 15/20,MCLEAN-WB,-,-,-,0.035,0,0,0,0.020 / 300,0.035 / 580
1043,25-Feb-19,MCT BERHAD,MCT,-,-,-,0.66,0,0,0,0.595 / 120,0.660 / 40
1044,25-Feb-19,MEDA INC. BHD,MEDAINC,0.28,0.28,0.3,0.3,0.01,3.45,"6,630",0.295 / 181,"0.300 / 6,500"
1045,25-Feb-19,MEDA INC. BHD-WARRANTS 11/21,MEDAINC-WA,-,-,-,0.095,0,0,0,0.055 / 400,"0.090 / 1,000"
1046,25-Feb-19,MEDA INC.BHD-WB 2012/2022,MEDAINC-WB,0.025,0.025,0.025,0.025,0.005,25,1,0.020 / 10,"0.025 / 6,743"
1047,25-Feb-19,MEDA INC. BHD- WARRANTS C 14/24,MEDAINC-WC,-,-,-,0.03,0,0,0,0.025 / 100,0.030 / 990
1048,25-Feb-19,MEDIA PRIMA BHD,MEDIA,0.44,0.43,0.445,0.435,0.005,1.16,"24,471","0.435 / 2,003","0.440 / 1,100"
1049,25-Feb-19,MEDIA CHINESE INTERNATIONAL LT,MEDIAC,0.255,0.25,0.255,0.25,-0.005,-1.96,"5,932",0.250 / 50,"0.255 / 1,515"
1050,25-Feb-19,MEGA SUN CITY HOLDINGS BERHAD,MEGASUN,0.17,0.17,0.17,0.17,0,0,800,0.165 / 197,0.180 / 270
1051,25-Feb-19,MEGA SUN CITY HOLDINGS BERHAD - WA 14/19,MEGASUN-WA,-,-,-,0.065,0,0,0,0.060 / 900,0.065 / 895
1052,25-Feb-19,MELATI EHSAN HOLDINGS BHD,MELATI,0.5,0.5,0.5,0.5,0,0,10,0.470 / 100,0.500 / 590
1053,25-Feb-19,MELEWAR INDUSTRIAL GROUP BHD,MELEWAR,0.115,0.115,0.12,0.12,0.005,4.35,"4,083","0.115 / 2,700","0.120 / 1,199"
1054,25-Feb-19,MELEWAR INDUSTRIAL GROUP BERHAD - WARRANTS B 2018/2023,MELEWAR-WB,-,-,-,0.045,0,0,0,0.045 / 350,"0.055 / 1,244"
1055,25-Feb-19,MENANG CORPORATION (M) BHD,MENANG,0.365,0.365,0.395,0.39,-0.01,-2.5,159,0.390 / 178,0.400 / 116
1056,25-Feb-19,MENANG CORPORATION (M) BHD-WARRANTS B 14/19,MENANG-WB,0.01,0.01,0.01,0.01,0,0,18,"0.010 / 20,364","0.015 / 23,370"
1057,25-Feb-19,MENGNIU-C2: CW CHINA MENGNIU DAIRY COMPANY LIMITED (RHB),MENGNIU-C2,-,-,-,0.185,0,0,0,0.000 / 0,0.000 / 0
1058,25-Feb-19,MENTIGA CORPORATION BHD,MENTIGA,-,-,-,0.45,0,0,0,0.450 / 100,0.510 / 50
1059,25-Feb-19,MERCURY INDUSTRIES BHD,MERCURY,-,-,-,0.88,0,0,0,0.855 / 1,0.940 / 18
1060,25-Feb-19,MERGE ENERGY BHD,MERGE,0.885,0.885,0.89,0.89,0.005,0.56,861,0.885 / 140,0.890 / 443
1061,25-Feb-19,MESB BHD,MESB,-,-,-,0.285,0,0,0,0.260 / 200,0.285 / 200
1062,25-Feb-19,MESB BERHAD - WARRANTS 2017/2022,MESB-WA,-,-,-,0.08,0,0,0,"0.080 / 1,800",0.085 / 998
1063,25-Feb-19,MYETF THOMSON REUTERS ASIA PACIFIC EX-JAPAN ISLAMIC AGRIBUSINESS,METFAPA,1.02,1.02,1.04,1.04,0,0,27,1.040 / 305,1.050 / 110
1064,25-Feb-19,MyETF MSCI SEA ISLAMIC DIVIDEND,METFSID,-,-,-,0.845,0,0,0,0.841 / 330,0.842 / 20
1065,25-Feb-19,MYETF DOW JONES U.S. TITANS 50,METFUS50,-,-,-,1.02,0,0,0,1.030 / 330,1.070 / 330
1066,25-Feb-19,METROD HOLDINGS BERHAD,METROD,-,-,-,1.7,0,0,0,1.500 / 60,1.750 / 30
1067,25-Feb-19,MEGA FIRST CORPORATION BHD,MFCB,3.88,3.87,3.9,3.88,0.01,0.26,"2,319",3.870 / 79,3.880 / 632
1068,25-Feb-19,MEGA FIRST CORPORATION BERHAD - WARRANTS A 2016/2020,MFCB-WA,1.76,1.75,1.77,1.76,0.03,1.73,643,1.740 / 55,1.760 / 127
1069,25-Feb-19,MANFORCE GROUP BERHAD,MFGROUP,-,-,-,0.22,0,0,0,0.000 / 0,0.000 / 0
1070,25-Feb-19,MALAYAN FLOUR MILLS BHD,MFLOUR,0.595,0.595,0.625,0.605,0.01,1.68,"105,465",0.605 / 225,0.610 / 50
1071,25-Feb-19,MALAYAN FLOUR MILLS BERHAD - RCULS 2019/2024,MFLOUR-LA,1.18,1.17,1.21,1.19,0.01,0.85,"5,163",1.190 / 414,"1.210 / 2,100"
1072,25-Feb-19,MALAYAN FLOUR MILLS BERHAD - WARRANTS 2019/2024,MFLOUR-WC,0.205,0.205,0.215,0.21,0.005,2.44,"96,101",0.210 / 675,"0.215 / 1,549"
1073,25-Feb-19,MGB BERHAD,MGB,0.71,0.7,0.71,0.71,0,0,"2,144",0.705 / 706,0.710 / 100
1074,25-Feb-19,MGB BHD - WARRANTS A 2014/2019,MGB-WA,-,-,-,0.2,0,0,0,0.185 / 100,0.290 / 19
1075,25-Feb-19,MSIAN GENOMICS RES CENTRE BHD,MGRC,-,-,-,0.255,0,0,0,0.250 / 360,0.300 / 100
1076,25-Feb-19,MALAYSIA MARINE AND HEAVY ENG,MHB,0.77,0.75,0.77,0.77,0.02,2.67,"1,473",0.770 / 177,0.780 / 50
